ID	sample_type	Area	ion	date	day	CO2_ppm	mass_C	exp_period	C_rate	cum_C
MR.A.13C-Van.D30.R2	Unknown	119149	mz44	151210	24	3956.73112753471	0.521573369802612	experimental	0.0108661118708877	15.4586936113269
MR.F.13C-Van.D30.R2	Unknown	243466	mz44	151210	24	11960.7819546722	1.57371439724848	experimental	0.0327857166093434	22.8498286301255
MR.M.13C-Van.D30.R2	Unknown	133615	mz44	151210	24	4888.11299216602	0.643143050370895	experimental	0.0133988135493937	21.0500969863609
MR.A.13C-Pal.D30.R2	Unknown	110997	mz44	151210	24	3431.87111367639	0.44900438054872	experimental	0.00935425792809834	16.3654905130171
MR.F.13C-Pal.D30.R2	Unknown	205686	mz44	151210	24	9528.34680703144	1.26775812763742	experimental	0.0264116276591128	23.2368751725774
MR.M.13C-Pal.D30.R2	Unknown	198679	mz44	151210	24	9077.20670434434	1.19207758527618	experimental	0.0248349496932538	21.075706790512
unk_5perc_2.0ml_2	Unknown	125668	mz44	151210	24	4376.45173969644	NA	experimental	NA	NA
MR.A.H2O-Con.D30.R3	Unknown	92007	mz44	151210	24	2209.2151196664	0.291761433596282	experimental	0.00607836319992254	3.46545412746291
MR.F.H2O-Con.D30.R3	Unknown	185709	mz44	151210	24	8242.14360574984	1.08241168974806	experimental	0.022550243536418	13.926712919668
MR.M.H2O-Con.D30.R3	Unknown	65825	mz44	151210	24	523.507945618497	0.0695243809476049	experimental	0.0014484246030751	10.9071537261842
MR.A.12C-Con.D30.R3	Unknown	135419	mz44	151210	24	5004.26209238688	0.665823155782867	experimental	0.0138713157454764	17.9990054608355
MR.F.12C-Con.D30.R3	Unknown	232859	mz44	151210	24	11277.8587251585	1.49219652205456	experimental	0.0310874275428034	25.2365888607434
MR.M.12C-Con.D30.R3	Unknown	215439	mz44	151210	24	10156.2859281257	1.36131586666378	experimental	0.0283607472221621	22.5545537162492
MR.A.13C-Cel.D30.R3	Unknown	103886	mz44	151210	24	2974.03505399208	0.391302324557532	experimental	0.00815213176161525	14.902593010299
MR.F.13C-Cel.D30.R3	Unknown	153603	mz44	151210	24	6175.02441966849	0.815508621653187	experimental	0.0169897629511081	22.8854913671184
MR.M.13C-Cel.D30.R3	Unknown	134004	mz44	151210	24	4913.15844670367	0.648859470105566	experimental	0.0135179056271993	19.3486854110129
MR.A.13C-Van.D30.R3	Unknown	109809	mz44	151210	24	3355.38268182364	0.443130799168544	experimental	0.00923189164934466	15.8188877644537
MR.F.13C-Van.D30.R3	Unknown	226624	mz44	151210	24	10876.4232263354	1.44444147995067	experimental	0.0300925308323056	23.3409406093333
MR.M.13C-Van.D30.R3	Unknown	200046	mz44	151210	24	9165.21990833653	1.21944365226121	experimental	0.0254050760887753	21.9309339172216
MR.A.13C-Pal.D30.R3	Unknown	90515	mz44	151210	24	2113.15389043718	0.268661796855246	experimental	0.00559712076781762	15.0627196239929
MR.F.13C-Pal.D30.R3	Unknown	215615	mz44	151210	24	10167.6175476594	1.36283472046284	experimental	0.0283923900096425	21.2605354121085
MR.M.13C-Pal.D30.R3	Unknown	178641	mz44	151210	24	7787.07606674707	0.955495943313684	experimental	0.0199061654857017	20.8433687571665
unk_5perc_2.0ml_3	Unknown	197811	mz44	151210	24	9021.32121709839	NA	experimental	NA	NA
std_1perc_0.0ml	Standard	686	mz45	151210	24	0	NA	experimental	NA	NA
std_1perc_2.0ml	Standard	871	mz45	151210	24	11.9110773508083	NA	experimental	NA	NA
std_1perc_4.0ml	Standard	1269	mz45	151210	24	37.5359897055201	NA	experimental	NA	NA
std_5perc_2.0ml	Standard	2264	mz45	151210	24	101.5982705923	NA	experimental	NA	NA
std_5perc_4.0ml	Standard	4163	mz45	151210	24	223.863869993299	NA	experimental	NA	NA
std_5perc_8.0ml	Standard	6956	mz45	151210	24	403.688945889556	NA	experimental	NA	NA
std_100perc_0.8ml	Standard	13471	mz45	151210	24	823.152021243696	NA	experimental	NA	NA
air_control	Unknown	816	mz45	151210	24	8.36994624651392	NA	experimental	NA	NA
MR.A.H2O-Con.D30.R1	Unknown	1031	mz45	151210	24	22.21254965421	0.00294446078755484	experimental	6.13429330740592e-05	0.0326847712814831
MR.F.H2O-Con.D30.R1	Unknown	2429	mz45	151210	24	112.221663905183	0.0149588792501216	experimental	0.000311643317710867	0.152608871661707
MR.M.H2O-Con.D30.R1	Unknown	2187	mz45	151210	24	96.6406870462876	0.0127867266840059	experimental	0.000266390139250124	0.134156992626282
MR.A.12C-Con.D30.R1	Unknown	1657	mz45	151210	24	62.5170600412693	0.00831797084934274	experimental	0.000173291059361307	0.218359899680616
MR.F.12C-Con.D30.R1	Unknown	2638	mz45	151210	24	125.677962101501	0.0165358100436505	experimental	0.000344496042576052	0.306027028581251
MR.M.12C-Con.D30.R1	Unknown	2297	mz45	151210	24	103.722949254876	0.0137237952617812	experimental	0.000285912401287108	0.262026575571126
MR.A.13C-Cel.D30.R1	Unknown	14415	mz45	151210	24	883.930707833766	0.118479226177863	experimental	0.00246831721203882	2.38168590092173
MR.F.13C-Cel.D30.R1	Unknown	28568	mz45	151210	24	1795.16031727155	0.226463538103794	experimental	0.00471799037716238	1.70565470451859
MR.M.13C-Cel.D30.R1	Unknown	14257	mz45	151210	24	873.758003934157	0.115393419850644	experimental	0.00240402958022175	2.19614501454233
MR.A.13C-Van.D30.R1	Unknown	5170	mz45	151210	24	288.698761302834	0.03841172120335	experimental	0.000800244191736458	2.73755018497065
MR.F.13C-Van.D30.R1	Unknown	7213	mz45	151210	24	420.235685776895	0.0559128689327086	experimental	0.0011648514360981	2.14727241247521
MR.M.13C-Van.D30.R1	Unknown	7792	mz45	151210	24	457.51413867483	0.0613237221370745	experimental	0.00127757754452239	1.47828027984153
MR.A.13C-Pal.D30.R1	Unknown	15794	mz45	151210	24	972.71652224871	0.127503766088559	experimental	0.00265632846017831	2.01576432285048
MR.F.13C-Pal.D30.R1	Unknown	21550	mz45	151210	24	1343.31198836359	0.179391253652158	experimental	0.00373731778441995	2.00466065153301
MR.M.13C-Pal.D30.R1	Unknown	21398	mz45	151210	24	1333.52558967536	0.181370027752672	experimental	0.00377854224484733	2.00829798682657
unk_5perc_2.0ml_1	Unknown	2306	mz45	151210	24	104.302407071943	NA	experimental	NA	NA
MR.A.H2O-Con.D30.R2	Unknown	1216	mz45	151210	24	34.1236270050183	0.0044813357463303	experimental	9.33611613818813e-05	0.0453771613496811
MR.F.H2O-Con.D30.R2	Unknown	2514	mz45	151210	24	117.694321066365	0.0152823876216566	experimental	0.000318383075451179	0.138794336699231
MR.M.H2O-Con.D30.R2	Unknown	2482	mz45	151210	24	115.634026605685	0.0156131774300834	experimental	0.000325274529793404	0.161935380048279
MR.A.12C-Con.D30.R2	Unknown	1455	mz45	151210	24	49.5114512582246	0.00653876205623353	experimental	0.000136224209504865	0.233480802262329
MR.F.12C-Con.D30.R2	Unknown	2869	mz45	151210	24	140.550712739538	0.0184926605150046	experimental	0.000385263760729263	0.301704609436865
MR.M.12C-Con.D30.R2	Unknown	2627	mz45	151210	24	124.969735880642	0.0156420493584997	experimental	0.000325876028302077	0.285249483538961
MR.A.13C-Cel.D30.R2	Unknown	13989	mz45	151210	24	856.503037825959	0.113747735794612	experimental	0.00236974449572108	2.10286452207634
MR.F.13C-Cel.D30.R2	Unknown	28134	mz45	151210	24	1767.21757364857	0.22206764422914	experimental	0.00462640925477375	1.64430197966533
MR.M.13C-Cel.D30.R2	Unknown	7837	mz45	151210	24	460.411427760162	0.0610314176574048	experimental	0.0012714878678626	2.16466845239528
MR.A.13C-Van.D30.R2	Unknown	4306	mz45	151210	24	233.070810864464	0.0307232218482704	experimental	0.000640067121838966	2.73069257317905
MR.F.13C-Van.D30.R2	Unknown	8464	mz45	151210	24	500.780322349117	0.0658891037497507	experimental	0.00137268966145314	2.18982414230813
MR.M.13C-Van.D30.R2	Unknown	3988	mz45	151210	24	212.596634661453	0.0279719491619538	experimental	0.000582748940874038	1.47125480125371
MR.A.13C-Pal.D30.R2	Unknown	7845	mz45	151210	24	460.926501375332	0.0603047175646453	experimental	0.00125634828259678	1.91540750122988
MR.F.13C-Pal.D30.R2	Unknown	27392	mz45	151210	24	1719.44449584154	0.228774180744127	experimental	0.00476612876550264	2.30452892563008
MR.M.13C-Pal.D30.R2	Unknown	20407	mz45	151210	24	1269.72084559616	0.166747966515811	experimental	0.0034739159690794	2.21517798688862
unk_5perc_2.0ml_2	Unknown	1476	mz45	151210	24	50.8635194980461	NA	experimental	NA	NA
MR.A.H2O-Con.D30.R3	Unknown	1151	mz45	151210	24	29.9386538817613	0.00395386782334017	experimental	8.23722463195868e-05	0.0440995404084398
MR.F.H2O-Con.D30.R3	Unknown	2069	mz45	151210	24	89.0433512225288	0.0116937496927827	experimental	0.000243619785266305	0.161772472063837
MR.M.H2O-Con.D30.R3	Unknown	812	mz45	151210	24	8.11240943892887	0.00107736711344216	experimental	2.24451481967117e-05	0.127566401462258
MR.A.12C-Con.D30.R3	Unknown	1670	mz45	151210	24	63.3540546659207	0.00842933400180562	experimental	0.000175611125037617	0.232935596385578
MR.F.12C-Con.D30.R3	Unknown	2679	mz45	151210	24	128.317714379248	0.0169779788682371	experimental	0.000353707893088272	0.312211203902194
MR.M.12C-Con.D30.R3	Unknown	2595	mz45	151210	24	122.909441419962	0.0164743858091296	experimental	0.000343216371023534	0.28696593995322
MR.A.13C-Cel.D30.R3	Unknown	10380	mz45	151210	24	624.140453182353	0.0821199500835798	experimental	0.00171083229340791	2.23115667975503
MR.F.13C-Cel.D30.R3	Unknown	17486	mz45	151210	24	1081.65459185718	0.14284941813358	experimental	0.00297602954444959	1.69360467513027
MR.M.13C-Cel.D30.R3	Unknown	8352	mz45	151210	24	493.569291736736	0.0651835499650016	experimental	0.00135799062427087	2.38821753286762
MR.A.13C-Van.D30.R3	Unknown	4530	mz45	151210	24	247.492872089227	0.0326853073396121	experimental	0.000680943902908585	2.91182498195769
MR.F.13C-Van.D30.R3	Unknown	7897	mz45	151210	24	464.274479873937	0.0616578909129478	experimental	0.00128453939401975	2.29057581630575
MR.M.13C-Van.D30.R3	Unknown	6797	mz45	151210	24	393.45185778805	0.0523492480538965	experimental	0.00109060933445618	1.45282629293572
MR.A.13C-Pal.D30.R3	Unknown	8937	mz45	151210	24	531.234049846049	0.0675399435072859	experimental	0.00140708215640179	1.70743345115046
MR.F.13C-Pal.D30.R3	Unknown	18341	mz45	151210	24	1136.70308447849	0.152360021718273	experimental	0.00317416711913069	1.8676375837489
MR.M.13C-Pal.D30.R3	Unknown	18448	mz45	151210	24	1143.59219408139	0.140321950483581	experimental	0.00292337396840794	1.76066667695425
unk_5perc_2.0ml_3	Unknown	2426	mz45	151210	24	112.028511299494	NA	experimental	NA	NA
std_1perc_0.0ml	Standard	60345	mz44	151212	26	0	NA	experimental	NA	NA
std_1perc_2.0ml	Standard	80404	mz44	151212	26	1012.5920710569	NA	experimental	NA	NA
std_1perc_4.0ml	Standard	116454	mz44	151212	26	2832.4207844325	NA	experimental	NA	NA
std_5perc_2.0ml	Standard	227045	mz44	151212	26	8415.13027793934	NA	experimental	NA	NA
std_5perc_4.0ml	Standard	425331	mz44	151212	26	18424.743489046	NA	experimental	NA	NA
std_5perc_8.0ml	Standard	733865	mz44	151212	26	33999.7513185225	NA	experimental	NA	NA
std_100perc_0.8ml	Standard	1168847	mz44	151212	26	55957.9408719635	NA	experimental	NA	NA
air_control	Unknown	73229	mz44	151212	26	650.393152375348	NA	experimental	NA	NA
MR.A.H2O-Con.D30.R1	Unknown	85109	mz44	151212	26	1250.10369647804	0.165711787793767	experimental	0.00345232891237014	3.44264524311282
MR.F.H2O-Con.D30.R1	Unknown	188162	mz44	151212	26	6452.28978245575	0.860074787557053	experimental	0.0179182247407719	14.230709866985
MR.M.H2O-Con.D30.R1	Unknown	180703	mz44	151212	26	6075.75434908352	0.803895467171927	experimental	0.0167478222327485	12.3645396278067
MR.A.12C-Con.D30.R1	Unknown	122070	mz44	151212	26	3115.92031437196	0.414576986293206	experimental	0.00863702054777512	17.0377766487662
MR.F.12C-Con.D30.R1	Unknown	225811	mz44	151212	26	8352.83711199467	1.09900674310702	experimental	0.0228959738147295	25.9236758989825
MR.M.12C-Con.D30.R1	Unknown	202343	mz44	151212	26	7168.15638396419	0.9484334115512	experimental	0.0197590294073167	22.0752401664866
MR.A.13C-Cel.D30.R1	Unknown	108923	mz44	151212	26	2452.25074170208	0.328691794159949	experimental	0.0068477457116656	15.5333969542502
MR.F.13C-Cel.D30.R1	Unknown	207915	mz44	151212	26	7449.4347637403	0.939763060289865	experimental	0.0195783970893722	24.2175268198143
MR.M.13C-Cel.D30.R1	Unknown	187410	mz44	151212	26	6414.32830693679	0.847112445379102	experimental	0.017648175945398	19.7518657027682
MR.A.13C-Van.D30.R1	Unknown	116655	mz44	151212	26	2842.56740222414	0.378207048978054	experimental	0.00787931352037613	15.5331396842893
MR.F.13C-Van.D30.R1	Unknown	213266	mz44	151212	26	7719.55691201417	1.02709643290309	experimental	0.0213978423521477	23.6412873826552
MR.M.13C-Van.D30.R1	Unknown	199520	mz44	151212	26	7025.64940871151	0.941695426987749	experimental	0.0196186547289114	22.4173064525099
MR.A.13C-Pal.D30.R1	Unknown	104319	mz44	151212	26	2219.83766551952	0.290976513696562	experimental	0.0060620107020117	16.9583931201072
MR.F.13C-Pal.D30.R1	Unknown	180852	mz44	151212	26	6083.27597122757	0.812384994881165	experimental	0.0169246873933576	23.2402248423195
MR.M.13C-Pal.D30.R1	Unknown	174325	mz44	151212	26	5753.7885367698	0.782560750747196	experimental	0.0163033489738999	21.4212735650762
unk_5perc_2.0ml_1	Unknown	247016	mz44	151212	26	9423.28004866955	NA	experimental	NA	NA
MR.A.H2O-Con.D30.R2	Unknown	86297	mz44	151212	26	1310.07475088831	0.17204750276567	experimental	0.00358432297428478	3.62907547877275
MR.F.H2O-Con.D30.R2	Unknown	191604	mz44	151212	26	6626.04430205183	0.8603794686502	experimental	0.0179245722635458	12.911716932736
MR.M.H2O-Con.D30.R2	Unknown	206927	mz44	151212	26	7399.55984643614	0.999105922177136	experimental	0.0208147067120237	14.9941204843522
MR.A.12C-Con.D30.R2	Unknown	104829	mz44	151212	26	2245.58281514009	0.296564356984567	experimental	0.00617842410384514	18.4068196205696
MR.F.12C-Con.D30.R2	Unknown	221286	mz44	151212	26	8124.41200996902	1.0689521970821	experimental	0.0222698374392103	24.8870943285477
MR.M.12C-Con.D30.R2	Unknown	205264	mz44	151212	26	7315.61046639887	0.915670815790634	experimental	0.0190764753289716	23.3687673559487
MR.A.13C-Cel.D30.R2	Unknown	103335	mz44	151212	26	2170.16467095748	0.288208338699474	experimental	0.00600434038957237	15.9475589244335
MR.F.13C-Cel.D30.R2	Unknown	213298	mz44	151212	26	7721.17229395115	0.970238508020863	experimental	0.0202133022504346	23.9938191367413
MR.M.13C-Cel.D30.R2	Unknown	194088	mz44	151212	26	6751.43832490967	0.894960088632764	experimental	0.0186450018465159	18.979498118006
MR.A.13C-Van.D30.R2	Unknown	70777	mz44	151212	26	526.614511454488	0.0694179352786624	experimental	0.00144620698497213	15.5281115466055
MR.F.13C-Van.D30.R2	Unknown	219206	mz44	151212	26	8019.41218406552	1.05513706874357	experimental	0.021982022265491	23.9049656988691
MR.M.13C-Van.D30.R2	Unknown	191422	mz44	151212	26	6616.85681728527	0.870598835206256	experimental	0.0181374757334637	21.9206958215672
MR.A.13C-Pal.D30.R2	Unknown	100446	mz44	151212	26	2024.32597045978	0.264850047769215	experimental	0.0055177093285253	16.6303405607863
MR.F.13C-Pal.D30.R2	Unknown	190574	mz44	151212	26	6574.04919595538	0.874685238525361	experimental	0.018222609135945	24.1115604111027
MR.M.13C-Pal.D30.R2	Unknown	191078	mz44	151212	26	6599.49146146277	0.866687969291935	experimental	0.0180559993602486	21.9423947598039
unk_5perc_2.0ml_2	Unknown	237660	mz44	151212	26	8950.98275484592	NA	experimental	NA	NA
MR.A.H2O-Con.D30.R3	Unknown	86686	mz44	151212	26	1329.71173755969	0.17560924663543	experimental	0.00365852597157146	3.64106337409834
MR.F.H2O-Con.D30.R3	Unknown	193113	mz44	151212	26	6702.2196565174	0.880178901325232	experimental	0.0183370604442757	14.8068918209933
MR.M.H2O-Con.D30.R3	Unknown	172264	mz44	151212	26	5649.74784389138	0.750313772014571	experimental	0.0156315369169702	11.6574674981988
MR.A.12C-Con.D30.R3	Unknown	120157	mz44	151212	26	3019.35076295206	0.401728290063495	experimental	0.00836933937632281	18.400733750899
MR.F.12C-Con.D30.R3	Unknown	230708	mz44	151212	26	8600.04102903767	1.1378889934513	experimental	0.023706020696902	26.3744778541947
MR.M.12C-Con.D30.R3	Unknown	201891	mz44	151212	26	7145.33911410439	0.95773824974606	experimental	0.0199528802030429	23.5122919659952
MR.A.13C-Cel.D30.R3	Unknown	103323	mz44	151212	26	2169.55890273112	0.2854550892948	experimental	0.00594698102697499	15.1880480995938
MR.F.13C-Cel.D30.R3	Unknown	194110	mz44	151212	26	6752.54889999134	0.891779768277146	experimental	0.0185787451724405	23.7772711353955
MR.M.13C-Cel.D30.R3	Unknown	186337	mz44	151212	26	6360.16253136253	0.839959006950804	experimental	0.0174991459781417	20.1886444179637
MR.A.13C-Van.D30.R3	Unknown	115373	mz44	151212	26	2777.851163374	0.366858723049787	experimental	0.00764289006353724	16.1857464875035
MR.F.13C-Van.D30.R3	Unknown	204342	mz44	151212	26	7269.06727433972	0.965367205110679	experimental	0.0201118167731392	24.306307814444
MR.M.13C-Van.D30.R3	Unknown	203215	mz44	151212	26	7212.17554174681	0.959588724693565	experimental	0.0199914317644493	22.8905226419151
MR.A.13C-Pal.D30.R3	Unknown	106803	mz44	151212	26	2345.23168837736	0.298167664121694	experimental	0.00621182633586862	15.3608872881146
MR.F.13C-Pal.D30.R3	Unknown	193685	mz44	151212	26	6731.09460864086	0.90221424993387	experimental	0.0187961302069556	22.1627496620424
MR.M.13C-Pal.D30.R3	Unknown	195158	mz44	151212	26	6805.45265842733	0.835048014402792	experimental	0.0173968336333915	21.6784167715693
unk_5perc_2.0ml_3	Unknown	232424	mz44	151212	26	8686.66588540806	NA	experimental	NA	NA
std_1perc_0.0ml	Standard	712	mz45	151212	26	0	NA	experimental	NA	NA
std_1perc_2.0ml	Standard	884	mz45	151212	26	8.68267791125115	NA	experimental	NA	NA
std_1perc_4.0ml	Standard	1325	mz45	151212	26	30.9446602302149	NA	experimental	NA	NA
std_5perc_2.0ml	Standard	2776	mz45	151212	26	104.192134935014	NA	experimental	NA	NA
std_5perc_4.0ml	Standard	5046	mz45	151212	26	218.783291089317	NA	experimental	NA	NA
std_5perc_8.0ml	Standard	8509	mz45	151212	26	393.597905081542	NA	experimental	NA	NA
std_100perc_0.8ml	Standard	13760	mz45	151212	26	658.671984802355	NA	experimental	NA	NA
air_control	Unknown	846	mz45	151212	26	6.76441186109101	NA	experimental	NA	NA
MR.A.H2O-Con.D30.R1	Unknown	953	mz45	151212	26	12.1658452128577	0.00161268538436027	experimental	3.35976121741724e-05	0.0342974566658433
MR.F.H2O-Con.D30.R1	Unknown	2255	mz45	151212	26	77.8916977736077	0.0103827769170027	experimental	0.000216307852437556	0.16299164857871
MR.M.H2O-Con.D30.R1	Unknown	1991	mz45	151212	26	64.5647967935478	0.00854270013221302	experimental	0.000177972919421105	0.142699692758495
MR.A.12C-Con.D30.R1	Unknown	1425	mz45	151212	26	35.9927287832679	0.00478887632607623	experimental	9.97682567932549e-05	0.223148776006692
MR.F.12C-Con.D30.R1	Unknown	2725	mz45	151212	26	101.617619972957	0.0133701218006988	experimental	0.000278544204181224	0.31939715038195
MR.M.12C-Con.D30.R1	Unknown	2498	mz45	151212	26	90.1585043575265	0.0119290558531137	experimental	0.000248521996939869	0.27395563142424
MR.A.13C-Cel.D30.R1	Unknown	10265	mz45	151212	26	482.241988873153	0.0646381635639588	experimental	0.00134662840758247	2.44632406448569
MR.F.13C-Cel.D30.R1	Unknown	25457	mz45	151212	26	1249.14456345296	0.157582414629482	experimental	0.00328296697144755	1.86323711914807
MR.M.13C-Cel.D30.R1	Unknown	12650	mz45	151212	26	602.638423863466	0.0795878359338584	experimental	0.00165807991528872	2.27573285047619
MR.A.13C-Van.D30.R1	Unknown	5177	mz45	151212	26	225.396260893816	0.0299892465581071	experimental	0.000624775969960565	2.76753943152876
MR.F.13C-Van.D30.R1	Unknown	7267	mz45	151212	26	330.900893652624	0.0440267662236041	experimental	0.000917224296325085	2.19129917869881
MR.M.13C-Van.D30.R1	Unknown	7025	mz45	151212	26	318.684567754236	0.0427154534260726	experimental	0.000889905279709846	1.5209957332676
MR.A.13C-Pal.D30.R1	Unknown	12701	mz45	151212	26	605.212938825523	0.0793313645042088	experimental	0.00165273676050435	2.09509568735469
MR.F.13C-Pal.D30.R1	Unknown	16728	mz45	151212	26	808.498659456968	0.107970143460685	experimental	0.00224937798876427	2.1126307949937
MR.M.13C-Pal.D30.R1	Unknown	18257	mz45	151212	26	885.683627633148	0.120459978696785	experimental	0.00250958288951635	2.12875796552335
unk_5perc_2.0ml_1	Unknown	2862	mz45	151212	26	108.533473890639	NA	experimental	NA	NA
MR.A.H2O-Con.D30.R2	Unknown	1130	mz45	151212	26	21.1009265517615	0.00277111036359625	experimental	5.77314659082552e-05	0.0481482717132774
MR.F.H2O-Con.D30.R2	Unknown	2363	mz45	151212	26	83.3436118109049	0.0108220122257634	experimental	0.000225458588036738	0.149616348924994
MR.M.H2O-Con.D30.R2	Unknown	2420	mz45	151212	26	86.2210108861451	0.0116417630751289	experimental	0.000242536730731853	0.173577143123408
MR.A.12C-Con.D30.R2	Unknown	1251	mz45	151212	26	27.2090895009556	0.00359338612567848	experimental	7.4862210951635e-05	0.237074188388007
MR.F.12C-Con.D30.R2	Unknown	2767	mz45	151212	26	103.737808765239	0.013649081122919	experimental	0.000284355856727479	0.315353690559784
MR.M.12C-Con.D30.R2	Unknown	2430	mz45	151212	26	86.7258177414504	0.0108551843549038	experimental	0.000226149674060497	0.296104667893864
MR.A.13C-Cel.D30.R2	Unknown	10131	mz45	151212	26	475.477577012062	0.0631457162644881	experimental	0.00131553575551017	2.16601023834083
MR.F.13C-Cel.D30.R2	Unknown	26037	mz45	151212	26	1278.42336106067	0.160646016852421	experimental	0.00334679201775877	1.80494799651775
MR.M.13C-Cel.D30.R2	Unknown	10903	mz45	151212	26	514.448666241631	0.0681945093444629	experimental	0.00142071894467631	2.23286296173974
MR.A.13C-Van.D30.R2	Unknown	1051	mz45	151212	26	17.1129523948496	0.00225581672349181	experimental	4.69961817394127e-05	2.73294838990254
MR.F.13C-Van.D30.R2	Unknown	7261	mz45	151212	26	330.598009539441	0.043497728600485	experimental	0.00090620267917677	2.23332187090861
MR.M.13C-Van.D30.R2	Unknown	6812	mz45	151212	26	307.932181736233	0.0405155206081781	experimental	0.00084407334600371	1.51177032186189
MR.A.13C-Pal.D30.R2	Unknown	7198	mz45	151212	26	327.417726351017	0.0428372711361594	experimental	0.000892443148669987	1.95824477236604
MR.F.13C-Pal.D30.R2	Unknown	23692	mz45	151212	26	1160.04615349158	0.154345551154603	experimental	0.00321553231572089	2.45887447678469
MR.M.13C-Pal.D30.R2	Unknown	18414	mz45	151212	26	893.609095261441	0.117354535063112	experimental	0.00244488614714817	2.33253252195173
unk_5perc_2.0ml_2	Unknown	2895	mz45	151212	26	110.199336513147	NA	experimental	NA	NA
MR.A.H2O-Con.D30.R3	Unknown	1062	mz45	151212	26	17.6682399356855	0.00233336761407694	experimental	4.86118252932695e-05	0.0464329080225167
MR.F.H2O-Con.D30.R3	Unknown	2310	mz45	151212	26	80.6681354777868	0.0105938621077196	experimental	0.000220705460577492	0.172366334171557
MR.M.H2O-Con.D30.R3	Unknown	2018	mz45	151212	26	65.9277753028721	0.00875552664204495	experimental	0.000182406805042603	0.136321928104303
MR.A.12C-Con.D30.R3	Unknown	1423	mz45	151212	26	35.8917674122068	0.00477544329290351	experimental	9.94884019354898e-05	0.237711039678481
MR.F.12C-Con.D30.R3	Unknown	2804	mz45	151212	26	105.605594129869	0.0139728918503437	experimental	0.000291101913548828	0.326184095752538
MR.M.12C-Con.D30.R3	Unknown	2489	mz45	151212	26	89.7041781877517	0.012023659233032	experimental	0.000250492900688167	0.298989599186252
MR.A.13C-Cel.D30.R3	Unknown	9841	mz45	151212	26	460.838178208208	0.060633801251157	experimental	0.00126320419273244	2.29179048100618
MR.F.13C-Cel.D30.R3	Unknown	24544	mz45	151212	26	1203.05569756359	0.158882334224804	experimental	0.00331004862968342	1.85248700935507
MR.M.13C-Cel.D30.R3	Unknown	13368	mz45	151212	26	638.883556074387	0.084374572925022	experimental	0.00175780360260462	2.47259210579264
MR.A.13C-Van.D30.R3	Unknown	5080	mz45	151212	26	220.499634397355	0.0291204278236802	experimental	0.000606675579660003	2.94094540978137
MR.F.13C-Van.D30.R3	Unknown	6770	mz45	151212	26	305.81199294395	0.040613308114478	experimental	0.000846110585718293	2.33118912442023
MR.M.13C-Van.D30.R3	Unknown	6992	mz45	151212	26	317.018705131728	0.0421797241623545	experimental	0.000878744253382385	1.49500601709808
MR.A.13C-Pal.D30.R3	Unknown	13899	mz45	151212	26	665.688800091098	0.0846342284810533	experimental	0.00176321309335528	1.79206767963151
MR.F.13C-Pal.D30.R3	Unknown	15226	mz45	151212	26	732.676669790112	0.0982056218954567	experimental	0.00204595045615535	1.96584320564436
MR.M.13C-Pal.D30.R3	Unknown	20522	mz45	151212	26	1000.0223803598	0.122705534075492	experimental	0.00255636529323942	1.88337221102974
unk_5perc_2.0ml_3	Unknown	2924	mz45	151212	26	111.663276393532	NA	experimental	NA	NA
std_1perc_0.0ml	Standard	59679	mz44	151214	28	0	NA	experimental	NA	NA
std_1perc_2.0ml	Standard	74153	mz44	151214	28	912.045634638172	NA	experimental	NA	NA
std_1perc_4.0ml	Standard	113108	mz44	151214	28	3366.70486479777	NA	experimental	NA	NA
std_5perc_2.0ml	Standard	185590	mz44	151214	28	7933.99045895585	NA	experimental	NA	NA
std_5perc_4.0ml	Standard	330180	mz44	151214	28	17044.9949022565	NA	experimental	NA	NA
std_5perc_8.0ml	Standard	611308	mz44	151214	28	34759.6256314647	NA	experimental	NA	NA
std_100perc_0.8ml	Standard	1026120	mz44	151214	28	60898.044437291	NA	experimental	NA	NA
air_control	Unknown	67197	mz44	151214	28	473.729382424332	NA	experimental	NA	NA
MR.A.H2O-Con.D30.R1	Unknown	84201	mz44	151214	28	1545.19711569692	0.204828909199539	experimental	0.00426726894165706	3.64747415231235
MR.F.H2O-Con.D30.R1	Unknown	186585	mz44	151214	28	7996.68808272709	1.0659393852106	experimental	0.0222070705252209	15.2966492521956
MR.M.H2O-Con.D30.R1	Unknown	166188	mz44	151214	28	6711.4183017602	0.888001463043609	experimental	0.0185000304800752	13.2525410908503
MR.A.12C-Con.D30.R1	Unknown	114889	mz44	151214	28	3478.93046071394	0.462875927626898	experimental	0.00964324849222704	17.5006525763931
MR.F.12C-Con.D30.R1	Unknown	203963	mz44	151214	28	9091.7225610152	1.19622402149631	experimental	0.0249213337811731	27.1198999204788
MR.M.12C-Con.D30.R1	Unknown	175681	mz44	151214	28	7309.59774141891	0.967147806438749	experimental	0.0201489126341406	23.0423879729254
MR.A.13C-Cel.D30.R1	Unknown	101463	mz44	151214	28	2632.92212226899	0.352908404322201	experimental	0.00735225842337918	15.8863053585724
MR.F.13C-Cel.D30.R1	Unknown	197475	mz44	151214	28	8682.89624641437	1.09536701877402	experimental	0.0228201462244587	25.3128938385883
MR.M.13C-Cel.D30.R1	Unknown	179018	mz44	151214	28	7519.8710786296	0.993116671540568	experimental	0.0206899306570952	20.7449823743088
